SAMPLE_ID	mutations	cna	structural_variants
MSK-L-938-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-938-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-938-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-938-004	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-939-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-940-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-941-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-942-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-943-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-944-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-945-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-947-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-948-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-949-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-949-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-950-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-951-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-952-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-953-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-954-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-955-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-956-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-008	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-957-009	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-958-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-959-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-960-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-961-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-962-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-963-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-964-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-966-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-967-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-968-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-969-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-970-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-971-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-972-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-973-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-974-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-975-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-977-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-980-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-981-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-982-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-004	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-008	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-009	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-010	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-015	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-017	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-983-018	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-984-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-985-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-986-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-987-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-987-004	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-987-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-987-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-987-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-989-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-991-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-992-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-993-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-994-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-995-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-004	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-998-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-999-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1002-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1003-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1004-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1005-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1006-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1007-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1008-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1009-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1010-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1011-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1013-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1014-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1017-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1018-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1019-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1020-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1021-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1022-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1023-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1024-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1025-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1027-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1029-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1030-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1031-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-008	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-009	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-010	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1032-011	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1033-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1034-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1034-004	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1035-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1036-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1037-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1038-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1039-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-008	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-009	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-010	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1040-011	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1041-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1042-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1044-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-007	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-008	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1045-009	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1046-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1047-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1048-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1049-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1050-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1051-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1053-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1054-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1056-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1057-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1058-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1059-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1060-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1061-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1062-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1063-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1064-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1066-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1067-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1069-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1070-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1072-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1074-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1075-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1076-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1077-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1078-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1079-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1080-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1081-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1082-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1082-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1083-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1084-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1085-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1086-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1088-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1089-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1090-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1091-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1092-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1093-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1095-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1096-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1097-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1098-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1099-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1102-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1107-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1109-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1110-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1112-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1113-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1116-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1119-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1120-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1121-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1122-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1123-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1124-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1125-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1126-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1127-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1128-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1129-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1130-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1131-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1132-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1133-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1134-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1135-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1136-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1137-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1139-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1140-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1141-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1142-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1143-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1144-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1145-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1147-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1148-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1149-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1150-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1153-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1154-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1154-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1154-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1154-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1154-006	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1155-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1156-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1157-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1158-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1158-003	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1158-005	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1160-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1162-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1167-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1168-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1168-002	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1169-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1170-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1171-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1172-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1173-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1174-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1177-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1178-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1181-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1182-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1183-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1185-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1188-001	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1190-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1191-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
MSK-L-1192-NA	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-001-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-002-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-003-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-004-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-005-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-006-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-007-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-008-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-010-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-011-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-012-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-013-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-014-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-015-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-016-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-017-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-022-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-023-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-024-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-025-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-026-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-027-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-028-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-030-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-031-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-032-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-033-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-034-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-035-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-037-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-038-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-039-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-042-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-043-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-044-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-045-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-046-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-047-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-048-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-049-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-050-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-051-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-052-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-053-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-054-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-055-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-056-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-057-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-058-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-060-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-061-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-062-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-063-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
NCI-L-064-01	ctDx_lung_panel	ctDx_lung_panel	ctDx_lung_panel
